Execute poe command line: poe  /glade2/scratch2/kpaul/yellowstone/ReshaperBenchmark/sbin/execrun.sh /glade2/scratch2/kpaul/yellowstone/ReshaperBenchmark/sbin/runtest.py -b Nio -d 0 -i input -o output -p seaice1p0deg. --testname seaice1p0deg --runname geyser-nio-N40-D0-S0 --hostname geyser15
MPI Environment Size: 40
Initializing Reshaper...
  Specifier validated
  NetCDF I/O Backend: Nio
  NetCDF Output Format: netcdf4
  NetCDF Compression: 0
Reshaper initialized.
Inspecting input files...
  First input file inspected.
  Remaining input files inspected.
  Checked for missing variables.
  Input files sorted by time.
  Time-Invariant Metadata: ['v18', 'v19', 'v12', 'v13', 'v10', 'v11', 'v16', 'v17', 'v14', 'v15', '3', '2', '1', 'v0', 'v1', 'v2', 'v3', 'v4', 'v5', 'v6', 'v7', 'v8', 'v9']
  Time-Variant Metadata: ['0']
  Time-Series Variables: ['v118', 'v119', 'v114', 'v115', 'v116', 'v117', 'v110', 'v111', 'v112', 'v113', 'v89', 'v88', 'v85', 'v84', 'v87', 'v86', 'v81', 'v80', 'v83', 'v82', 'v69', 'v68', 'v67', 'v66', 'v65', 'v64', 'v63', 'v62', 'v61', 'v60', 'v92', 'v93', 'v90', 'v91', 'v96', 'v97', 'v94', 'v95', 'v107', 'v106', 'v98', 'v104', 'v103', 'v102', 'v101', 'v100', 'v105', 'v99', 'v78', 'v79', 'v74', 'v75', 'v76', 'v77', 'v70', 'v71', 'v72', 'v73', 'v132', 'v133', 'v130', 'v131', 'v134', 'v125', 'v124', 'v127', 'v126', 'v121', 'v120', 'v123', 'v122', 'v129', 'v128', 'v41', 'v40', 'v43', 'v42', 'v45', 'v44', 'v47', 'v46', 'v49', 'v48', 'v23', 'v22', 'v21', 'v20', 'v27', 'v26', 'v25', 'v24', 'v29', 'v28', 'v56', 'v57', 'v54', 'v55', 'v52', 'v53', 'v50', 'v51', 'v109', 'v58', 'v59', 'v30', 'v31', 'v32', 'v33', 'v34', 'v35', 'v36', 'v37', 'v38', 'v39', 'v108']
...Input files inspected.
Inspecting output files...
...Output files inspected.
Read chunk sizes: {'0': 1}
Converting time-slices to time-series...
[0/40] Converting time-series variables: ['v118', 'v98', 'v46']
[37/40] Writing output file for variable: v95
[36/40] Writing output file for variable: v94
[38/40] Writing output file for variable: v107
[21/40] Writing output file for variable: v68
[25/40] Writing output file for variable: v64
[20/40] Writing output file for variable: v69
[30/40] Writing output file for variable: v92
[24/40] Writing output file for variable: v65
[17/40] Writing output file for variable: v80
[27/40] Writing output file for variable: v62
[31/40] Writing output file for variable: v93
[22/40] Writing output file for variable: v67
[29/40] Writing output file for variable: v60
[19/40] Writing output file for variable: v82
[28/40] Writing output file for variable: v61
[26/40] Writing output file for variable: v63
[16/40] Writing output file for variable: v81
[18/40] Writing output file for variable: v83
[23/40] Writing output file for variable: v66
[2/40] Closed output file for variable: v114
[2/40] Opening output file for variable: v103
[1/40] Closed output file for variable: v119
[1/40] Opening output file for variable: v104
[0/40] Closed output file for variable: v118
[0/40] Opening output file for variable: v98
[2/40] Writing output file for variable: v103
[1/40] Writing output file for variable: v104
[0/40] Writing output file for variable: v98
[18/40] Closed output file for variable: v83
[18/40] Opening output file for variable: v132
[17/40] Closed output file for variable: v80
[17/40] Opening output file for variable: v73
[20/40] Closed output file for variable: v69
[20/40] Opening output file for variable: v130
[18/40] Writing output file for variable: v132
[17/40] Writing output file for variable: v73
[19/40] Closed output file for variable: v82
[19/40] Opening output file for variable: v133
[20/40] Writing output file for variable: v130
[19/40] Writing output file for variable: v133
[3/40] Closed output file for variable: v115
[3/40] Opening output file for variable: v102
[3/40] Writing output file for variable: v102
[35/40] Closed output file for variable: v97
[35/40] Opening output file for variable: v43
[33/40] Closed output file for variable: v91
[33/40] Opening output file for variable: v41
[34/40] Closed output file for variable: v96
[34/40] Opening output file for variable: v40
[37/40] Closed output file for variable: v95
[37/40] Opening output file for variable: v45
[36/40] Closed output file for variable: v94
[36/40] Opening output file for variable: v42
[32/40] Closed output file for variable: v90
[32/40] Opening output file for variable: v128
[38/40] Closed output file for variable: v107
[38/40] Opening output file for variable: v44
[39/40] Closed output file for variable: v106
[39/40] Opening output file for variable: v47
[37/40] Writing output file for variable: v45
[36/40] Writing output file for variable: v42
[39/40] Writing output file for variable: v47
[33/40] Writing output file for variable: v41
[35/40] Writing output file for variable: v43
[38/40] Writing output file for variable: v44
[34/40] Writing output file for variable: v40
[32/40] Writing output file for variable: v128
[14/40] Closed output file for variable: v87
[14/40] Opening output file for variable: v70
[5/40] Closed output file for variable: v117
[5/40] Opening output file for variable: v100
[12/40] Closed output file for variable: v85
[12/40] Opening output file for variable: v76
[10/40] Closed output file for variable: v89
[10/40] Opening output file for variable: v74
[4/40] Closed output file for variable: v116
[4/40] Opening output file for variable: v101
[8/40] Closed output file for variable: v112
[8/40] Opening output file for variable: v78
[7/40] Closed output file for variable: v111
[7/40] Opening output file for variable: v99
[8/40] Writing output file for variable: v78
[14/40] Writing output file for variable: v70
[4/40] Writing output file for variable: v101
[5/40] Writing output file for variable: v100
[12/40] Writing output file for variable: v76
[10/40] Writing output file for variable: v74
[9/40] Closed output file for variable: v113
[9/40] Opening output file for variable: v79
[15/40] Closed output file for variable: v86
[15/40] Opening output file for variable: v71
[13/40] Closed output file for variable: v84
[13/40] Opening output file for variable: v77
[6/40] Closed output file for variable: v110
[6/40] Opening output file for variable: v105
[11/40] Closed output file for variable: v88
[11/40] Opening output file for variable: v75
[15/40] Writing output file for variable: v71
[6/40] Writing output file for variable: v105
[11/40] Writing output file for variable: v75
[7/40] Writing output file for variable: v99
[9/40] Writing output file for variable: v79
[13/40] Writing output file for variable: v77
[16/40] Closed output file for variable: v81
[16/40] Opening output file for variable: v72
[16/40] Writing output file for variable: v72
[24/40] Closed output file for variable: v65
[24/40] Opening output file for variable: v124
[27/40] Closed output file for variable: v62
[27/40] Opening output file for variable: v121
[23/40] Closed output file for variable: v66
[23/40] Opening output file for variable: v125
[21/40] Closed output file for variable: v68
[21/40] Opening output file for variable: v131
[22/40] Closed output file for variable: v67
[22/40] Opening output file for variable: v134
[30/40] Closed output file for variable: v92
[30/40] Opening output file for variable: v122
[28/40] Closed output file for variable: v61
[28/40] Opening output file for variable: v120
[26/40] Closed output file for variable: v63
[26/40] Opening output file for variable: v126
[31/40] Closed output file for variable: v93
[31/40] Opening output file for variable: v129
[25/40] Closed output file for variable: v64
[25/40] Opening output file for variable: v127
[29/40] Closed output file for variable: v60
[29/40] Opening output file for variable: v123
[24/40] Writing output file for variable: v124
[21/40] Writing output file for variable: v131
[31/40] Writing output file for variable: v129
[30/40] Writing output file for variable: v122
[29/40] Writing output file for variable: v123
[28/40] Writing output file for variable: v120
[22/40] Writing output file for variable: v134
[25/40] Writing output file for variable: v127
[23/40] Writing output file for variable: v125
[27/40] Writing output file for variable: v121
[26/40] Writing output file for variable: v126
[1/40] Closed output file for variable: v104
[1/40] Opening output file for variable: v49
[2/40] Closed output file for variable: v103
[2/40] Opening output file for variable: v48
[1/40] Writing output file for variable: v49
[2/40] Writing output file for variable: v48
[0/40] Closed output file for variable: v98
[0/40] Opening output file for variable: v46
[0/40] Writing output file for variable: v46
[17/40] Closed output file for variable: v73
[17/40] Opening output file for variable: v52
[18/40] Closed output file for variable: v132
[18/40] Opening output file for variable: v53
[20/40] Closed output file for variable: v130
[20/40] Opening output file for variable: v51
[19/40] Closed output file for variable: v133
[19/40] Opening output file for variable: v50
[19/40] Writing output file for variable: v50
[20/40] Writing output file for variable: v51
[18/40] Writing output file for variable: v53
[17/40] Writing output file for variable: v52
[3/40] Closed output file for variable: v102
[3/40] Opening output file for variable: v23
[3/40] Writing output file for variable: v23
[15/40] Closed output file for variable: v71
[15/40] Opening output file for variable: v54
[15/40] Writing output file for variable: v54
[34/40] Closed output file for variable: v40
[34/40] Opening output file for variable: v108
[39/40] Closed output file for variable: v47
[37/40] Closed output file for variable: v45
[36/40] Closed output file for variable: v42
[33/40] Closed output file for variable: v41
[33/40] Opening output file for variable: v39
[34/40] Writing output file for variable: v108
[33/40] Writing output file for variable: v39
[38/40] Closed output file for variable: v44
[35/40] Closed output file for variable: v43
[32/40] Closed output file for variable: v128
[32/40] Opening output file for variable: v38
[32/40] Writing output file for variable: v38
[19/40] Closed output file for variable: v50
[18/40] Closed output file for variable: v53
[17/40] Closed output file for variable: v52
[20/40] Closed output file for variable: v51
[30/40] Closed output file for variable: v122
[30/40] Opening output file for variable: v36
[28/40] Closed output file for variable: v120
[28/40] Opening output file for variable: v34
[25/40] Closed output file for variable: v127
[25/40] Opening output file for variable: v31
[27/40] Closed output file for variable: v121
[27/40] Opening output file for variable: v33
[23/40] Closed output file for variable: v125
[23/40] Opening output file for variable: v59
[31/40] Closed output file for variable: v129
[31/40] Opening output file for variable: v37
[21/40] Closed output file for variable: v131
[21/40] Opening output file for variable: v109
[24/40] Closed output file for variable: v124
[24/40] Opening output file for variable: v30
[16/40] Closed output file for variable: v72
[16/40] Opening output file for variable: v55
[22/40] Closed output file for variable: v134
[22/40] Opening output file for variable: v58
[29/40] Closed output file for variable: v123
[29/40] Opening output file for variable: v35
[26/40] Closed output file for variable: v126
[26/40] Opening output file for variable: v32
[25/40] Writing output file for variable: v31
[24/40] Writing output file for variable: v30
[23/40] Writing output file for variable: v59
[22/40] Writing output file for variable: v58
[21/40] Writing output file for variable: v109
[27/40] Writing output file for variable: v33
[30/40] Writing output file for variable: v36
[29/40] Writing output file for variable: v35
[28/40] Writing output file for variable: v34
[31/40] Writing output file for variable: v37
[26/40] Writing output file for variable: v32
[16/40] Writing output file for variable: v55
[13/40] Closed output file for variable: v77
[13/40] Opening output file for variable: v56
[12/40] Closed output file for variable: v76
[12/40] Opening output file for variable: v28
[10/40] Closed output file for variable: v74
[10/40] Opening output file for variable: v24
[11/40] Closed output file for variable: v75
[11/40] Opening output file for variable: v29
[5/40] Closed output file for variable: v100
[5/40] Opening output file for variable: v21
[3/40] Closed output file for variable: v23
[2/40] Closed output file for variable: v48
[6/40] Closed output file for variable: v105
[6/40] Opening output file for variable: v20
[7/40] Closed output file for variable: v99
[7/40] Opening output file for variable: v27
[14/40] Closed output file for variable: v70
[14/40] Opening output file for variable: v57
[8/40] Closed output file for variable: v78
[8/40] Opening output file for variable: v26
[4/40] Closed output file for variable: v101
[4/40] Opening output file for variable: v22
[9/40] Closed output file for variable: v79
[9/40] Opening output file for variable: v25
[0/40] Closed output file for variable: v46
[1/40] Closed output file for variable: v49
[4/40] Writing output file for variable: v22
[11/40] Writing output file for variable: v29
[6/40] Writing output file for variable: v20
[7/40] Writing output file for variable: v27
[8/40] Writing output file for variable: v26
[13/40] Writing output file for variable: v56
[10/40] Writing output file for variable: v24
[14/40] Writing output file for variable: v57
[12/40] Writing output file for variable: v28
[9/40] Writing output file for variable: v25
[5/40] Writing output file for variable: v21
[15/40] Closed output file for variable: v54
[32/40] Closed output file for variable: v38
[33/40] Closed output file for variable: v39
[34/40] Closed output file for variable: v108
[22/40] Closed output file for variable: v58
[28/40] Closed output file for variable: v34
[29/40] Closed output file for variable: v35
[26/40] Closed output file for variable: v32
[21/40] Closed output file for variable: v109
[31/40] Closed output file for variable: v37
[25/40] Closed output file for variable: v31
[24/40] Closed output file for variable: v30
[16/40] Closed output file for variable: v55
[23/40] Closed output file for variable: v59
[30/40] Closed output file for variable: v36
[27/40] Closed output file for variable: v33
[4/40] Closed output file for variable: v22
[13/40] Closed output file for variable: v56
[12/40] Closed output file for variable: v28
[11/40] Closed output file for variable: v29
[10/40] Closed output file for variable: v24
[14/40] Closed output file for variable: v57
[9/40] Closed output file for variable: v25
[5/40] Closed output file for variable: v21
[7/40] Closed output file for variable: v27
[8/40] Closed output file for variable: v26
[6/40] Closed output file for variable: v20
Finished converting time-slices to time-series.
--------------------------------------------------
 TIMING DATA:
--------------------------------------------------
Initializing Simple Communicator:  1.00135803223e-05
Specifier Validation:              0.00656819343567
Complete Conversion Process:       83.0054609776
Inspect Input Files:               21.0982329845
Inspect Output Files:              0.00142192840576
Open Output Files:                 0.303454875946
Close Output Files:                0.372235774994
Open Input Files:                  52.2700984478
Close Input Files:                 2.3298625946
Create Time-Invariant Metadata:    0.110843896866
Create Time-Variant Metadata:      0.00419116020203
Create Time-Series Variables:      0.0046648979187
Read Time-Invariant Metadata:      0.18684720993
Read Time-Variant Metadata:        0.018666267395
Read Time-Series Variables:        8.05402636528
Write Time-Invariant Metadata:     1.18563437462
Write Time-Variant Metadata:       0.0121176242828
Write Time-Series Variables:       0.044593334198
--------------------------------------------------

--------------------------------------------------
 BYTE COUNTS (MB):
--------------------------------------------------
Actual Data:     69460.0
Requested Data:  5606.92821503
--------------------------------------------------

--------------------------------------------------
 MEMORY USAGE (MB):
--------------------------------------------------
Maximum Memory Use:  130.03125
--------------------------------------------------

